Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/es/lbt-4x4-fm/agg/emd,88,0,1200.0,1194.583729113636,45.87887499999965,3035.7031659999975,273217.5227272727,1.5620934213319835,0.0,1200,1800,1900,2000,2300,2500,3000,3000,3000,3000,3000
GET,/api/es/lbt-4x4-fm/agg/sd,85,0,950.0,1028.2873622941172,41.41370900000396,3239.1629169999997,1381.070588235294,1.5088402365138478,0.0,950,1300,1700,1900,2200,2500,2900,3200,3200,3200,3200
GET,/api/es/lbt-4x4-fm/agg/sgg,83,0,470.0,875.6416767469885,44.24616600000064,2684.5739169999997,18488.09638554217,1.4733381133017571,0.0,470,1200,1700,1700,2000,2400,2600,2700,2700,2700,2700
,Aggregated,256,0,890.0,1035.9611450273437,41.41370900000396,3239.1629169999997,100371.26953125,4.544271771147589,0.0,900,1400,1800,1900,2200,2500,2700,3000,3200,3200,3200
