Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/es/lbt-17x4-region-fm/agg/emd,149,0,1800.0,2022.988418637584,54.81966699999674,4639.678916999997,247726.3355704698,2.5207712755951888,0.0,1800,2600,2900,3300,3900,4200,4300,4400,4600,4600,4600
GET,/api/es/lbt-17x4-region-fm/agg/sd,145,0,1700.0,1751.7973324344832,51.36862500000028,4066.012666999999,1463.6275862068965,2.4530995634986734,0.0,1700,2200,2700,2800,3300,3700,3900,4000,4100,4100,4100
GET,/api/es/lbt-17x4-region-fm/agg/sgg,151,0,1200.0,1639.516423582782,86.70225000000187,4346.919832999997,18031.509933774836,2.554607131643446,0.0,1200,1800,2400,2800,3800,4100,4200,4200,4300,4300,4300
,Aggregated,445,0,1600.0,1804.50082593483,51.36862500000028,4639.678916999997,89542.04044943821,7.528477970737309,0.0,1600,2300,2700,3100,3700,4000,4200,4200,4600,4600,4600
