Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/es/lbt-2x3-fm/agg/emd,25,0,230.0,338.08246491999984,86.78258299999442,1025.6888750000003,232817.32,0.4300814355647918,0.0,230,320,480,610,750,990,1000,1000,1000,1000,1000
GET,/api/es/lbt-2x3-fm/agg/sd,26,0,140.0,262.7093140384614,38.701916000000836,980.9421659999999,1586.8846153846155,0.44728469298738344,0.0,140,220,240,240,900,980,980,980,980,980,980
GET,/api/es/lbt-2x3-fm/agg/sgg,26,0,150.0,208.29886680769243,85.34491599999683,599.7096250000027,18355.346153846152,0.44728469298738344,0.0,150,210,240,340,410,420,600,600,600,600,600
,Aggregated,77,0,160.0,268.8087574675325,38.701916000000836,1025.6888750000003,82323.77922077922,1.3246508215395587,0.0,160,230,320,390,610,980,990,1000,1000,1000,1000
