Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/lbt_2x3_nofm_*/_search [emd],191,0,480.0,702.3156067172773,12.238875000001315,3591.2177089999986,262154.1151832461,3.233695714388795,0.0,480,890,1000,1100,1800,2000,3200,3400,3600,3600,3600
POST,/lbt_2x3_nofm_*/_search [sd],188,0,450.0,763.1912723936167,15.010834000001694,3178.1017079999997,1895.4414893617022,3.18290468222562,0.0,460,910,1300,1400,1900,2500,3000,3200,3200,3200,3200
POST,/lbt_2x3_nofm_*/_search [sgg],187,0,450.0,745.9057206096257,13.707166999999743,3411.901207999996,20084.74331550802,3.1659743381712286,0.0,450,920,1200,1400,1700,2300,3000,3300,3400,3400,3400
,Aggregated,566,0,460.0,736.9374732279153,12.238875000001315,3591.2177089999986,95730.78798586573,9.582574734785645,0.0,470,900,1100,1300,1800,2100,3000,3200,3600,3600,3600
