Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/lbt_1x16_nofm/_search [emd],56,0,110.0,166.47322548214242,15.209082999998458,756.8744169999999,233567.64285714287,0.9463184123727757,0.0,120,140,200,210,360,700,710,760,760,760,760
POST,/lbt_1x16_nofm/_search [sd],55,0,85,178.24910449090922,21.925750000001187,719.6066670000001,1882.3818181818183,0.9294198692946903,0.0,85,110,180,220,610,710,710,720,720,720,720
POST,/lbt_1x16_nofm/_search [sgg],57,0,77,153.17634140350853,17.53937499999836,815.2251659999998,20168.42105263158,0.963216955450861,0.0,77,110,120,150,460,720,770,820,820,820,820
,Aggregated,168,0,87,165.8169811547617,15.209082999998458,815.2251659999998,85314.99404761905,2.838955237118327,0.0,90,120,170,210,590,710,720,770,820,820,820
