Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/lbt_17x4_region_nofm_*/_search [emd],105,0,230.0,499.9088544,25.913457999998002,3111.556292000001,314421.8857142857,1.782653126625161,0.0,230,420,690,920,1300,2000,2100,2200,3100,3100,3100
POST,/lbt_17x4_region_nofm_*/_search [sd],102,0,150.0,366.94520094117644,15.999707999998947,2141.164208000001,1828.8431372549019,1.7317201801501565,0.0,150,300,530,650,900,1200,2100,2100,2100,2100,2100
POST,/lbt_17x4_region_nofm_*/_search [sgg],106,0,210.0,445.78779833018876,26.95945900000396,2873.3119159999987,22533.79245283019,1.7996307754501626,0.0,220,370,550,640,1200,1700,2400,2500,2900,2900,2900
,Aggregated,313,0,210.0,438.250309364217,15.999707999998947,3111.556292000001,113704.22364217252,5.31400408222548,0.0,210,390,550,680,1200,2000,2100,2400,3100,3100,3100
