Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/lbt_1x16_nofm/_search [emd],101,0,310.0,500.6771711782179,37.65416699999946,2073.607791999997,332721.65346534655,1.722630439101398,0.0,310,670,860,940,1100,1400,1900,2100,2100,2100,2100
POST,/lbt_1x16_nofm/_search [sd],101,0,170.0,288.6433535148512,20.1225419999993,1161.2568749999994,1748.4356435643565,1.722630439101398,0.0,170,320,430,470,680,920,1100,1100,1200,1200,1200
POST,/lbt_1x16_nofm/_search [sgg],103,0,340.0,419.1882722815531,34.85950000000049,1342.0134580000001,22549.980582524273,1.75674193294499,0.0,340,480,620,660,1100,1100,1200,1300,1300,1300,1300
,Aggregated,305,0,250.0,402.94349193114715,20.1225419999993,2073.607791999997,118374.1868852459,5.2020028111477865,0.0,250,450,610,690,1000,1100,1300,1600,2100,2100,2100
