Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/lbt_1x16_nofm/_search [emd],145,0,1100.0,1691.1913902896551,20.114291999998812,6208.0981249999995,279675.36551724136,2.4666811277718463,0.0,1100,2200,2600,2800,3700,5700,6100,6100,6200,6200,6200
POST,/lbt_1x16_nofm/_search [sd],152,0,1300.0,1901.1751295855267,28.29883300000091,6657.361582999996,1921.5592105263158,2.58576228566428,0.0,1300,2200,2800,3200,4700,6000,6200,6300,6700,6700,6700
POST,/lbt_1x16_nofm/_search [sgg],145,0,1700.0,2011.755279848277,31.67345800000021,6631.711124999995,21829.006896551724,2.4666811277718463,0.0,1700,2500,3400,3800,4300,6000,6100,6100,6600,6600,6600
,Aggregated,442,0,1300.0,1868.5653549027154,20.114291999998812,6657.361582999996,99570.61312217194,7.519124541207972,0.0,1300,2300,2700,3300,4100,6000,6100,6200,6700,6700,6700
