Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/lbt_2x3_nofm_*/_search [emd],153,0,250.0,495.141315640523,21.418125000000288,2900.784958999999,310979.76470588235,2.5892576324580756,0.0,250,430,690,780,1400,1800,2200,2400,2900,2900,2900
POST,/lbt_2x3_nofm_*/_search [sd],154,0,190.0,429.81485936363623,9.080874999998656,2267.099832999996,1777.6688311688313,2.606180884957802,0.0,200,410,560,740,1300,1600,1700,2200,2300,2300,2300
POST,/lbt_2x3_nofm_*/_search [sgg],151,0,170.0,388.1950074701985,11.763500000000704,2194.4831670000012,20031.476821192053,2.555411127458624,0.0,170,350,530,690,1100,1300,1700,2200,2200,2200,2200
,Aggregated,458,0,200.0,437.91606061790344,9.080874999998656,2900.784958999999,111088.24890829694,7.750849644874501,0.0,210,400,580,710,1200,1600,2100,2200,2900,2900,2900
