Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/lbt_17x4_region_fm_*/_search [emd],56,0,110.0,177.22330219642868,9.555250000001791,618.6460000000001,321233.9464285714,0.9463820039799767,0.0,110,190,280,300,440,580,580,620,620,620,620
POST,/lbt_17x4_region_fm_*/_search [sd],55,0,64,96.53686670909102,7.987249999999335,564.5147499999999,1920.4363636363637,0.9294823253374771,0.0,64,92,110,120,180,270,560,560,560,560,560
POST,/lbt_17x4_region_fm_*/_search [sgg],54,0,59,149.49317531481478,13.494999999998925,763.374459,19533.314814814814,0.9125826466949776,0.0,61,100,130,200,520,550,590,760,760,760,760
,Aggregated,165,0,72,141.25250944848491,7.987249999999335,763.374459,116057.7212121212,2.7884469760124313,0.0,72,110,150,220,440,550,580,620,760,760,760
