Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/lbt_1x16_nofm/_search [emd],139,0,600.0,880.0596300935255,27.35049999999717,3460.2827499999976,285575.58992805757,2.348965049978036,0.0,600,1100,1500,1600,2000,2500,2900,3300,3500,3500,3500
POST,/lbt_1x16_nofm/_search [sd],137,0,440.0,662.391465627737,31.699458999998598,3525.4908750000027,1949.4160583941605,2.315166991704971,0.0,440,720,880,1200,1500,2000,3200,3200,3500,3500,3500
POST,/lbt_1x16_nofm/_search [sgg],135,0,580.0,795.8900277629626,33.64804199999938,3110.9595,22244.037037037036,2.2813689334319056,0.0,580,960,1200,1400,1800,2300,2900,3000,3100,3100,3100
,Aggregated,411,0,530.0,779.8566256009733,27.35049999999717,3525.4908750000027,104537.76642335767,6.945500975114913,0.0,530,890,1200,1400,1800,2300,2900,3200,3500,3500,3500
