Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/lbt_2x3_fm_*/_search [emd],55,0,110.0,174.21179552727276,10.710667000005003,855.8579999999996,306300.58181818185,0.9313020478492429,0.0,110,200,240,280,370,620,740,860,860,860,860
POST,/lbt_2x3_fm_*/_search [sd],57,0,96,143.34471282456144,5.713917000001345,621.298208999999,1998.7894736842106,0.9651675768619425,0.0,96,110,180,210,370,510,540,620,620,620,620
POST,/lbt_2x3_fm_*/_search [sgg],56,0,70,116.81356837500059,14.103917000007016,504.5278330000045,20125.553571428572,0.9482348123555927,0.0,72,110,160,190,300,390,400,500,500,500,500
,Aggregated,168,0,92,144.6062929404765,5.713917000001345,855.8579999999996,107663.65476190476,2.844704437066778,0.0,93,130,210,230,360,410,620,740,860,860,860
